"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"891","-0.2",1,1.886,2.025
"892","-0.4",1,2.245,2.235
"893","-0.6",1,2.67,2.375
"894","-0.8",1,3.288,3.33
"895","-1",1,3.671,3.8
"896","-1.2",1,4.232,4.21
"897","-1.4",1,4.648,4.545
"898","-1.6",1,5.055,5.105
"899","-1.8",1,5.348,5.38
"900","-2",1,5.542,5.555
"901","-0.2",1,1.837,1.88
"902","-0.4",1,2.274,2.41
"903","-0.6",1,2.733,2.73
"904","-0.8",1,3.192,3.52
"905","-1",1,3.692,4.075
"906","-1.2",1,4.229,4.375
"907","-1.4",1,4.618,4.77
"908","-1.6",1,5.017,5.075
"909","-1.8",1,5.305,5.48
"910","-2",1,5.563,5.745
"911","-0.2",1,1.99,1.895
"912","-0.4",1,2.446,2.335
"913","-0.6",1,2.797,2.98
"914","-0.8",1,3.337,3.365
"915","-1",1,3.784,3.83
"916","-1.2",1,4.316,4.31
"917","-1.4",1,4.74,4.96
"918","-1.6",1,5.137,5.275
"919","-1.8",1,5.39,5.355
"920","-2",1,5.589,5.77
"921","-0.2",1,1.915,1.87
"922","-0.4",1,2.302,2.38
"923","-0.6",1,2.688,2.845
"924","-0.8",1,3.163,3.255
"925","-1",1,3.737,3.77
"926","-1.2",1,4.213,4.39
"927","-1.4",1,4.623,4.695
"928","-1.6",1,5.05,5.085
"929","-1.8",1,5.286,5.335
"930","-2",1,5.607,5.62
"931","-0.2",1,1.999,2.025
"932","-0.4",1,2.379,2.485
"933","-0.6",1,2.745,2.785
"934","-0.8",1,3.43,3.63
"935","-1",1,3.924,3.92
"936","-1.2",1,4.485,4.665
"937","-1.4",1,4.927,5.165
"938","-1.6",1,5.151,5.405
"939","-1.8",1,5.518,5.365
"940","-2",1,5.648,5.76
"941","-0.2",1,1.899,2.025
"942","-0.4",1,2.348,2.395
"943","-0.6",1,2.858,2.915
"944","-0.8",1,3.344,3.56
"945","-1",1,3.791,4.035
"946","-1.2",1,4.213,4.385
"947","-1.4",1,4.763,5.085
"948","-1.6",1,5.132,5.18
"949","-1.8",1,5.4,5.61
"950","-2",1,5.606,5.725
"951","-0.2",1,2.042,2.09
"952","-0.4",1,2.431,2.365
"953","-0.6",1,2.933,2.81
"954","-0.8",1,3.447,3.325
"955","-1",1,3.976,3.81
"956","-1.2",1,4.414,4.105
"957","-1.4",1,4.839,4.375
"958","-1.6",1,5.193,4.81
"959","-1.8",1,5.464,5.045
"960","-2",1,5.595,5.275
"961","-0.2",1,1.867,1.75
"962","-0.4",1,2.35,2.42
"963","-0.6",1,2.603,2.5
"964","-0.8",1,3.181,2.955
"965","-1",1,3.649,3.475
"966","-1.2",1,4.243,4.12
"967","-1.4",1,4.685,4.36
"968","-1.6",1,5.016,4.855
"969","-1.8",1,5.367,5.255
"970","-2",1,5.526,5.495
"971","-0.2",2,1.862,1.975
"972","-0.4",2,2.154,2.31
"973","-0.6",1,2.542,2.775
"974","-0.8",1,3.108,3.485
"975","-1",1,3.423,3.92
"976","-1.2",1,3.981,4.655
"977","-1.4",1,4.291,4.615
"978","-1.6",1,4.656,5.27
"979","-1.8",1,5.011,5.545
"980","-2",1,5.171,5.655
"981","-0.2",1,2.027,1.875
"982","-0.4",1,2.397,2.315
"983","-0.6",1,2.769,2.515
"984","-0.8",1,3.383,3
"985","-1",1,3.972,3.82
"986","-1.2",1,4.501,4.2
"987","-1.4",1,4.878,4.54
"988","-1.6",1,5.192,4.885
"989","-1.8",1,5.487,5.35
"990","-2",1,5.684,5.695
"991","-0.2",1,1.951,1.88
"992","-0.4",1,2.427,2.12
"993","-0.6",1,2.896,2.67
"994","-0.8",1,3.301,2.88
"995","-1",1,3.764,3.275
"996","-1.2",1,4.318,3.755
"997","-1.4",1,4.873,4.11
"998","-1.6",1,5.127,4.5
"999","-1.8",1,5.397,4.705
"1000","-2",1,5.49,4.78
