"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"967","-1.4",2,4.674,4.52666666666667
"968","-1.6",2,5.078,4.85333333333333
"969","-1.8",2,5.292,5.17666666666667
"970","-2",2,5.487,5.34
"971","-0.2",2,1.564,1.56666666666667
"972","-0.4",2,1.712,1.67
"973","-0.6",2,2.079,1.95666666666667
"974","-0.8",2,2.248,2.00666666666667
"975","-1",2,2.64,2.27333333333333
"976","-1.2",2,3.038,2.50666666666667
"977","-1.4",2,3.315,2.67666666666667
"978","-1.6",2,3.856,3.14
"979","-1.8",2,4.126,3.43666666666667
"980","-2",2,4.475,3.73333333333333
"981","-0.2",3,1.644,1.83
"982","-0.4",3,1.982,2.42333333333333
"983","-0.6",3,2.289,2.84333333333333
"984","-0.8",3,2.576,3.22
"985","-1",3,2.887,3.79
"986","-1.2",3,3.277,4.31666666666667
"987","-1.4",3,3.465,4.50333333333333
"988","-1.6",3,3.718,4.69666666666667
"989","-1.8",2,4.056,5.12
"990","-2",2,4.27,5.25333333333333
"991","-0.2",2,1.653,1.53666666666667
"992","-0.4",2,1.861,1.65666666666667
"993","-0.6",2,2.12,1.88333333333333
"994","-0.8",2,2.416,2.13666666666667
"995","-1",2,2.799,2.34666666666667
"996","-1.2",2,3.113,2.66333333333333
"997","-1.4",2,3.449,2.95333333333333
"998","-1.6",2,3.789,3.18
"999","-1.8",2,4.099,3.51333333333333
"1000","-2",2,4.268,3.60333333333333
