"","S","group1wins","average_ballot_length_all","average_ballot_length_group1"
"269","-1.8",2,5.139,3.8475
"270","-2",2,5.263,4.1575
"271","-0.2",1,4.08,1.2
"272","-0.4",1,4.082,1.205
"273","-0.6",1,4.162,1.405
"274","-0.8",1,4.175,1.4375
"275","-1",2,4.277,1.6925
"276","-1.2",2,4.392,1.98
"277","-1.4",2,4.5,2.25
"278","-1.6",2,4.633,2.5825
"279","-1.8",2,4.762,2.905
"280","-2",2,4.951,3.3775
"281","-0.2",2,4.4,2
"282","-0.4",2,4.543,2.3575
"283","-0.6",2,4.697,2.7425
"284","-0.8",2,4.865,3.1625
"285","-1",2,5.108,3.77
"286","-1.2",2,5.29,4.225
"287","-1.4",2,5.425,4.5625
"288","-1.6",2,5.538,4.845
"289","-1.8",2,5.75,5.375
"290","-2",2,5.795,5.4875
"291","-0.2",2,4.361,1.9025
"292","-0.4",2,4.472,2.18
"293","-0.6",2,4.611,2.5275
"294","-0.8",2,4.79,2.975
"295","-1",2,4.905,3.2625
"296","-1.2",2,5.054,3.635
"297","-1.4",2,5.16,3.9
"298","-1.6",2,5.275,4.1875
"299","-1.8",2,5.333,4.3325
"300","-2",2,5.504,4.76
"301","-0.2",2,4.257,1.6425
"302","-0.4",2,4.329,1.8225
"303","-0.6",2,4.46,2.15
"304","-0.8",2,4.541,2.3525
"305","-1",2,4.699,2.7475
"306","-1.2",2,4.834,3.085
"307","-1.4",2,4.901,3.2525
"308","-1.6",2,5.073,3.6825
"309","-1.8",2,5.189,3.9725
"310","-2",2,5.329,4.3225
"311","-0.2",2,4.331,1.8275
"312","-0.4",2,4.472,2.18
"313","-0.6",2,4.57,2.425
"314","-0.8",2,4.772,2.93
"315","-1",2,5.043,3.6075
"316","-1.2",2,5.223,4.0575
"317","-1.4",2,5.44,4.6
"318","-1.6",2,5.552,4.88
"319","-1.8",2,5.647,5.1175
"320","-2",2,5.817,5.5425
"321","-0.2",2,4.303,1.7575
"322","-0.4",2,4.444,2.11
"323","-0.6",2,4.55,2.375
"324","-0.8",2,4.688,2.72
"325","-1",2,4.826,3.065
"326","-1.2",2,4.986,3.465
"327","-1.4",2,5.141,3.8525
"328","-1.6",2,5.211,4.0275
"329","-1.8",2,5.354,4.385
"330","-2",2,5.44,4.6
"331","-0.2",2,4.142,1.355
"332","-0.4",2,4.189,1.4725
"333","-0.6",2,4.249,1.6225
"334","-0.8",2,4.278,1.695
"335","-1",2,4.309,1.7725
"336","-1.2",2,4.364,1.91
"337","-1.4",2,4.394,1.985
"338","-1.6",2,4.433,2.0825
"339","-1.8",2,4.483,2.2075
"340","-2",2,4.52,2.3
"341","-0.2",2,4.385,1.9625
"342","-0.4",2,4.557,2.3925
"343","-0.6",2,4.707,2.7675
"344","-0.8",2,5.015,3.5375
"345","-1",2,5.177,3.9425
"346","-1.2",2,5.39,4.475
"347","-1.4",2,5.581,4.9525
"348","-1.6",2,5.731,5.3275
"349","-1.8",2,5.81,5.525
"350","-2",2,5.856,5.64
"351","-0.2",2,4.228,1.57
"352","-0.4",2,4.329,1.8225
"353","-0.6",2,4.462,2.155
"354","-0.8",2,4.6,2.5
"355","-1",2,4.73,2.825
"356","-1.2",2,4.897,3.2425
"357","-1.4",2,5.091,3.7275
"358","-1.6",2,5.219,4.0475
"359","-1.8",2,5.36,4.4
"360","-2",2,5.472,4.68
"361","-0.2",1,4.241,1.6025
"362","-0.4",2,4.334,1.835
"363","-0.6",2,4.453,2.1325
"364","-0.8",2,4.576,2.44
"365","-1",2,4.748,2.87
"366","-1.2",2,4.812,3.03
"367","-1.4",2,4.945,3.3625
"368","-1.6",2,5.012,3.53
"369","-1.8",2,5.106,3.765
"370","-2",2,5.174,3.935
"371","-0.2",2,4.287,1.7175
"372","-0.4",2,4.425,2.0625
"373","-0.6",2,4.512,2.28
"374","-0.8",2,4.71,2.775
"375","-1",2,4.871,3.1775
"376","-1.2",2,5.022,3.555
"377","-1.4",2,5.301,4.2525
"378","-1.6",2,5.428,4.57
"379","-1.8",2,5.569,4.9225
"380","-2",2,5.685,5.2125
"381","-0.2",2,4.229,1.5725
"382","-0.4",2,4.33,1.825
"383","-0.6",2,4.419,2.0475
"384","-0.8",2,4.496,2.24
"385","-1",2,4.64,2.6
"386","-1.2",2,4.756,2.89
"387","-1.4",2,4.951,3.3775
"388","-1.6",2,5.099,3.7475
"389","-1.8",2,5.253,4.1325
"390","-2",2,5.438,4.595
"391","-0.2",2,4.282,1.705
"392","-0.4",2,4.407,2.0175
"393","-0.6",2,4.534,2.335
"394","-0.8",2,4.691,2.7275
"395","-1",2,4.876,3.19
"396","-1.2",2,5.016,3.54
"397","-1.4",2,5.263,4.1575
"398","-1.6",2,5.396,4.49
"399","-1.8",2,5.572,4.93
"400","-2",2,5.703,5.2575
"401","-0.2",2,4.328,1.82
"402","-0.4",2,4.423,2.0575
"403","-0.6",2,4.529,2.3225
"404","-0.8",2,4.736,2.84
"405","-1",2,4.928,3.32
"406","-1.2",2,5.062,3.655
"407","-1.4",2,5.182,3.955
"408","-1.6",2,5.35,4.375
"409","-1.8",2,5.417,4.5425
"410","-2",2,5.516,4.79
"411","-0.2",2,4.212,1.53
"412","-0.4",2,4.267,1.6675
"413","-0.6",2,4.335,1.8375
"414","-0.8",2,4.428,2.07
"415","-1",2,4.519,2.2975
"416","-1.2",2,4.642,2.605
"417","-1.4",2,4.718,2.795
"418","-1.6",2,4.863,3.1575
"419","-1.8",2,4.967,3.4175
"420","-2",2,5.01,3.525
"421","-0.2",2,4.24,1.6
"422","-0.4",2,4.31,1.775
"423","-0.6",2,4.483,2.2075
"424","-0.8",2,4.622,2.555
"425","-1",2,4.768,2.92
"426","-1.2",2,4.972,3.43
"427","-1.4",2,5.172,3.93
"428","-1.6",2,5.333,4.3325
"429","-1.8",2,5.432,4.58
"430","-2",2,5.506,4.765
"431","-0.2",2,4.332,1.83
"432","-0.4",2,4.406,2.015
"433","-0.6",2,4.602,2.505
"434","-0.8",2,4.81,3.025
"435","-1",2,4.97,3.425
"436","-1.2",2,5.121,3.8025
"437","-1.4",2,5.261,4.1525
"438","-1.6",2,5.449,4.6225
"439","-1.8",2,5.558,4.895
"440","-2",2,5.642,5.105
"441","-0.2",2,4.19,1.475
"442","-0.4",2,4.243,1.6075
"443","-0.6",2,4.313,1.7825
"444","-0.8",2,4.392,1.98
"445","-1",2,4.462,2.155
"446","-1.2",2,4.574,2.435
"447","-1.4",2,4.714,2.785
"448","-1.6",2,4.847,3.1175
"449","-1.8",2,4.959,3.3975
"450","-2",2,5.097,3.7425
"451","-0.2",2,4.269,1.6725
"452","-0.4",2,4.332,1.83
"453","-0.6",2,4.451,2.1275
"454","-0.8",2,4.586,2.465
"455","-1",2,4.75,2.875
"456","-1.2",2,4.865,3.1625
"457","-1.4",2,4.958,3.395
"458","-1.6",2,5.002,3.505
"459","-1.8",2,5.108,3.77
"460","-2",2,5.151,3.8775
"461","-0.2",2,4.324,1.81
"462","-0.4",2,4.465,2.1625
"463","-0.6",2,4.603,2.5075
"464","-0.8",2,4.684,2.71
"465","-1",2,4.881,3.2025
"466","-1.2",2,5.152,3.88
"467","-1.4",2,5.293,4.2325
"468","-1.6",2,5.46,4.65
"469","-1.8",2,5.598,4.995
"470","-2",2,5.707,5.2675
"471","-0.2",2,4.309,1.7725
"472","-0.4",2,4.404,2.01
"473","-0.6",2,4.55,2.375
"474","-0.8",2,4.642,2.605
"475","-1",2,4.791,2.9775
"476","-1.2",2,4.902,3.255
"477","-1.4",2,4.977,3.4425
"478","-1.6",2,5.057,3.6425
"479","-1.8",2,5.137,3.8425
"480","-2",2,5.228,4.07
"481","-0.2",2,4.255,1.6375
"482","-0.4",2,4.399,1.9975
"483","-0.6",2,4.522,2.305
"484","-0.8",2,4.686,2.715
"485","-1",2,4.874,3.185
"486","-1.2",2,5.019,3.5475
"487","-1.4",2,5.291,4.2275
"488","-1.6",2,5.451,4.6275
"489","-1.8",2,5.616,5.04
"490","-2",2,5.696,5.24
"491","-0.2",2,4.293,1.7325
"492","-0.4",2,4.367,1.9175
"493","-0.6",2,4.484,2.21
"494","-0.8",2,4.609,2.5225
"495","-1",2,4.716,2.79
"496","-1.2",2,4.798,2.995
"497","-1.4",2,4.895,3.2375
"498","-1.6",2,5.037,3.5925
"499","-1.8",2,5.159,3.8975
"500","-2",2,5.256,4.14
"501","-0.2",2,4.3,1.75
"502","-0.4",2,4.438,2.095
"503","-0.6",2,4.561,2.4025
"504","-0.8",2,4.702,2.755
"505","-1",2,4.857,3.1425
"506","-1.2",2,5.004,3.51
"507","-1.4",2,5.185,3.9625
"508","-1.6",2,5.282,4.205
"509","-1.8",2,5.369,4.4225
"510","-2",2,5.471,4.6775
"511","-0.2",1,4.123,1.3075
"512","-0.4",1,4.183,1.4575
"513","-0.6",1,4.247,1.6175
"514","-0.8",2,4.406,2.015
"515","-1",1,4.466,2.165
"516","-1.2",2,4.661,2.6525
"517","-1.4",2,4.848,3.12
"518","-1.6",2,5.116,3.79
"519","-1.8",2,5.297,4.2425
"520","-2",2,5.456,4.64
"521","-0.2",2,4.377,1.9425
"522","-0.4",2,4.514,2.285
"523","-0.6",2,4.702,2.755
"524","-0.8",2,4.866,3.165
"525","-1",2,5.026,3.565
"526","-1.2",2,5.222,4.055
"527","-1.4",2,5.384,4.46
"528","-1.6",2,5.494,4.735
"529","-1.8",2,5.545,4.8625
"530","-2",2,5.649,5.1225
"531","-0.2",2,4.329,1.8225
"532","-0.4",2,4.448,2.12
"533","-0.6",2,4.621,2.5525
"534","-0.8",2,4.812,3.03
"535","-1",2,4.961,3.4025
"536","-1.2",2,5.129,3.8225
