"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"151","0.37",1,5.09,1.45
"152","0.6",1,5.198,1.99
"153","0.75",1,5.313,2.565
"154","0.84",1,5.464,3.32
"155","0.9",1,5.594,3.97
"156","0.94",1,5.748,4.74
"157","0.96",1,5.83,5.15
"158","0.97",1,5.891,5.455
"159","0.98",1,5.929,5.645
"160","0.99",1,5.945,5.725
"161","0.37",1,5.098,1.49
"162","0.6",1,5.178,1.89
"163","0.75",1,5.333,2.665
"164","0.84",1,5.495,3.475
"165","0.9",1,5.652,4.26
"166","0.94",1,5.755,4.775
"167","0.96",1,5.818,5.09
"168","0.97",1,5.871,5.355
"169","0.98",1,5.904,5.52
"170","0.99",1,5.967,5.835
"171","0.37",1,5.085,1.425
"172","0.6",1,5.184,1.92
"173","0.75",1,5.364,2.82
"174","0.84",1,5.495,3.475
"175","0.9",1,5.615,4.075
"176","0.94",1,5.75,4.75
"177","0.96",1,5.814,5.07
"178","0.97",1,5.885,5.425
"179","0.98",1,5.934,5.67
"180","0.99",1,5.968,5.84
"181","0.37",0,5.078,1.39
"182","0.6",1,5.204,2.02
"183","0.75",1,5.345,2.725
"184","0.84",1,5.487,3.435
"185","0.9",1,5.661,4.305
"186","0.94",1,5.727,4.635
"187","0.96",1,5.839,5.195
"188","0.97",1,5.877,5.385
"189","0.98",1,5.9,5.5
"190","0.99",1,5.948,5.74
"191","0.37",1,5.097,1.485
"192","0.6",1,5.184,1.92
"193","0.75",1,5.31,2.55
"194","0.84",1,5.461,3.305
"195","0.9",1,5.615,4.075
"196","0.94",1,5.732,4.66
"197","0.96",1,5.828,5.14
"198","0.97",1,5.886,5.43
"199","0.98",1,5.917,5.585
"200","0.99",1,5.969,5.845
"201","0.37",0,5.098,1.49
"202","0.6",1,5.232,2.16
"203","0.75",1,5.289,2.445
"204","0.84",1,5.479,3.395
"205","0.9",1,5.617,4.085
"206","0.94",1,5.736,4.68
"207","0.96",1,5.823,5.115
"208","0.97",1,5.873,5.365
"209","0.98",1,5.929,5.645
"210","0.99",1,5.962,5.81
"211","0.37",1,5.102,1.51
"212","0.6",1,5.192,1.96
"213","0.75",1,5.326,2.63
"214","0.84",1,5.536,3.68
"215","0.9",1,5.612,4.06
"216","0.94",1,5.757,4.785
"217","0.96",1,5.807,5.035
"218","0.97",1,5.879,5.395
"219","0.98",1,5.938,5.69
"220","0.99",1,5.952,5.76
"221","0.37",1,5.087,1.435
"222","0.6",1,5.179,1.895
"223","0.75",1,5.346,2.73
"224","0.84",1,5.455,3.275
"225","0.9",1,5.627,4.135
"226","0.94",1,5.716,4.58
"227","0.96",1,5.837,5.185
"228","0.97",1,5.879,5.395
"229","0.98",1,5.96,5.8
"230","0.99",1,5.931,5.655
"231","0.37",1,5.079,1.395
"232","0.6",1,5.183,1.915
"233","0.75",1,5.308,2.54
"234","0.84",1,5.467,3.335
"235","0.9",1,5.626,4.13
"236","0.94",1,5.704,4.52
"237","0.96",1,5.83,5.15
"238","0.97",1,5.869,5.345
"239","0.98",1,5.926,5.63
"240","0.99",1,5.965,5.825
"241","0.37",1,5.086,1.43
"242","0.6",1,5.208,2.04
"243","0.75",1,5.309,2.545
"244","0.84",1,5.498,3.49
"245","0.9",1,5.611,4.055
"246","0.94",1,5.737,4.685
"247","0.96",1,5.828,5.14
"248","0.97",1,5.872,5.36
"249","0.98",1,5.943,5.715
"250","0.99",1,5.948,5.74
"251","0.37",1,5.079,1.395
"252","0.6",1,5.221,2.105
"253","0.75",1,5.334,2.67
"254","0.84",1,5.483,3.415
"255","0.9",1,5.653,4.265
"256","0.94",1,5.778,4.89
"257","0.96",1,5.796,4.98
"258","0.97",1,5.892,5.46
"259","0.98",1,5.948,5.74
"260","0.99",1,5.958,5.79
"261","0.37",0,5.089,1.445
"262","0.6",0,5.175,1.875
"263","0.75",1,5.332,2.66
"264","0.84",1,5.467,3.335
"265","0.9",1,5.594,3.97
"266","0.94",1,5.735,4.675
"267","0.96",1,5.791,4.955
"268","0.97",1,5.877,5.385
"269","0.98",1,5.927,5.635
"270","0.99",1,5.939,5.695
"271","0.37",0,5.105,1.525
"272","0.6",1,5.211,2.055
"273","0.75",1,5.319,2.595
"274","0.84",1,5.494,3.47
"275","0.9",1,5.617,4.085
"276","0.94",1,5.75,4.75
"277","0.96",1,5.817,5.085
"278","0.97",1,5.86,5.3
"279","0.98",1,5.929,5.645
"280","0.99",1,5.942,5.71
"281","0.37",1,5.099,1.495
"282","0.6",1,5.201,2.005
"283","0.75",1,5.345,2.725
"284","0.84",1,5.479,3.395
"285","0.9",1,5.635,4.175
"286","0.94",1,5.723,4.615
"287","0.96",1,5.814,5.07
"288","0.97",1,5.908,5.54
"289","0.98",1,5.951,5.755
"290","0.99",1,5.961,5.805
"291","0.37",0,5.078,1.39
"292","0.6",0,5.18,1.9
"293","0.75",1,5.292,2.46
"294","0.84",1,5.513,3.565
"295","0.9",1,5.633,4.165
"296","0.94",1,5.718,4.59
"297","0.96",1,5.801,5.005
"298","0.97",1,5.865,5.325
"299","0.98",1,5.902,5.51
"300","0.99",1,5.954,5.77
"301","0.37",1,5.087,1.435
"302","0.6",1,5.205,2.025
"303","0.75",1,5.326,2.63
"304","0.84",1,5.478,3.39
"305","0.9",1,5.655,4.275
"306","0.94",1,5.73,4.65
"307","0.96",1,5.805,5.025
"308","0.97",1,5.899,5.495
"309","0.98",1,5.934,5.67
"310","0.99",1,5.968,5.84
"311","0.37",1,5.077,1.385
"312","0.6",1,5.193,1.965
"313","0.75",1,5.327,2.635
"314","0.84",1,5.498,3.49
"315","0.9",1,5.582,3.91
"316","0.94",1,5.729,4.645
"317","0.96",1,5.807,5.035
"318","0.97",1,5.902,5.51
"319","0.98",1,5.928,5.64
"320","0.99",1,5.946,5.73
"321","0.37",0,5.077,1.385
"322","0.6",1,5.179,1.895
"323","0.75",1,5.306,2.53
"324","0.84",1,5.491,3.455
"325","0.9",1,5.612,4.06
"326","0.94",1,5.737,4.685
"327","0.96",1,5.847,5.235
"328","0.97",1,5.876,5.38
"329","0.98",1,5.935,5.675
"330","0.99",1,5.941,5.705
"331","0.37",1,5.095,1.475
"332","0.6",1,5.219,2.095
"333","0.75",1,5.32,2.6
"334","0.84",1,5.435,3.175
"335","0.9",1,5.622,4.11
"336","0.94",1,5.723,4.615
"337","0.96",1,5.81,5.05
"338","0.97",1,5.908,5.54
"339","0.98",1,5.921,5.605
"340","0.99",1,5.951,5.755
"341","0.37",1,5.09,1.45
"342","0.6",1,5.209,2.045
"343","0.75",1,5.301,2.505
"344","0.84",1,5.468,3.34
"345","0.9",1,5.587,3.935
"346","0.94",1,5.773,4.865
"347","0.96",1,5.862,5.31
"348","0.97",1,5.9,5.5
"349","0.98",1,5.933,5.665
"350","0.99",1,5.977,5.885
"351","0.37",0,5.079,1.395
"352","0.6",1,5.177,1.885
"353","0.75",1,5.358,2.79
"354","0.84",1,5.466,3.33
"355","0.9",1,5.579,3.895
"356","0.94",1,5.762,4.81
"357","0.96",1,5.826,5.13
"358","0.97",1,5.902,5.51
"359","0.98",1,5.906,5.53
"360","0.99",1,5.968,5.84
"361","0.37",0,5.094,1.47
"362","0.6",1,5.216,2.08
"363","0.75",1,5.315,2.575
"364","0.84",1,5.5,3.5
"365","0.9",1,5.629,4.145
"366","0.94",1,5.706,4.53
"367","0.96",1,5.788,4.94
"368","0.97",1,5.878,5.39
"369","0.98",1,5.926,5.63
"370","0.99",1,5.963,5.815
"371","0.37",0,5.098,1.49
"372","0.6",0,5.189,1.945
"373","0.75",1,5.358,2.79
"374","0.84",1,5.496,3.48
"375","0.9",1,5.579,3.895
"376","0.94",1,5.739,4.695
"377","0.96",1,5.823,5.115
"378","0.97",1,5.9,5.5
"379","0.98",1,5.933,5.665
"380","0.99",1,5.944,5.72
"381","0.37",1,5.102,1.51
"382","0.6",1,5.18,1.9
"383","0.75",1,5.338,2.69
"384","0.84",1,5.45,3.25
"385","0.9",1,5.645,4.225
"386","0.94",1,5.725,4.625
"387","0.96",1,5.825,5.125
"388","0.97",1,5.872,5.36
"389","0.98",1,5.931,5.655
"390","0.99",1,5.931,5.655
"391","0.37",1,5.089,1.445
"392","0.6",1,5.21,2.05
"393","0.75",1,5.364,2.82
"394","0.84",1,5.489,3.445
"395","0.9",1,5.592,3.96
"396","0.94",1,5.741,4.705
"397","0.96",1,5.806,5.03
"398","0.97",1,5.9,5.5
"399","0.98",1,5.923,5.615
"400","0.99",1,5.934,5.67
"401","0.37",1,5.065,1.325
"402","0.6",1,5.223,2.115
"403","0.75",1,5.329,2.645
"404","0.84",1,5.488,3.44
"405","0.9",1,5.634,4.17
"406","0.94",1,5.772,4.86
"407","0.96",1,5.836,5.18
"408","0.97",1,5.887,5.435
"409","0.98",1,5.93,5.65
"410","0.99",1,5.968,5.84
"411","0.37",1,5.09,1.45
"412","0.6",1,5.166,1.83
"413","0.75",1,5.325,2.625
"414","0.84",1,5.458,3.29
"415","0.9",1,5.642,4.21
"416","0.94",1,5.741,4.705
"417","0.96",1,5.823,5.115
"418","0.97",1,5.899,5.495
"419","0.98",1,5.897,5.485
"420","0.99",1,5.955,5.775
"421","0.37",1,5.083,1.415
"422","0.6",1,5.181,1.905
"423","0.75",1,5.309,2.545
"424","0.84",1,5.467,3.335
"425","0.9",1,5.62,4.1
"426","0.94",1,5.714,4.57
"427","0.96",1,5.839,5.195
"428","0.97",1,5.905,5.525
"429","0.98",1,5.926,5.63
"430","0.99",1,5.959,5.795
"431","0.37",0,5.091,1.455
"432","0.6",0,5.216,2.08
"433","0.75",0,5.295,2.475
"434","0.84",1,5.463,3.315
"435","0.9",1,5.641,4.205
"436","0.94",1,5.709,4.545
"437","0.96",1,5.803,5.015
"438","0.97",1,5.869,5.345
"439","0.98",1,5.944,5.72
"440","0.99",1,5.948,5.74
"441","0.37",1,5.089,1.445
"442","0.6",1,5.223,2.115
"443","0.75",1,5.294,2.47
"444","0.84",1,5.487,3.435
"445","0.9",1,5.574,3.87
"446","0.94",1,5.761,4.805
"447","0.96",1,5.856,5.28
"448","0.97",1,5.853,5.265
"449","0.98",1,5.922,5.61
"450","0.99",1,5.945,5.725
"451","0.37",1,5.074,1.37
"452","0.6",1,5.195,1.975
"453","0.75",1,5.334,2.67
"454","0.84",1,5.484,3.42
"455","0.9",1,5.622,4.11
"456","0.94",1,5.754,4.77
"457","0.96",1,5.817,5.085
"458","0.97",1,5.864,5.32
"459","0.98",1,5.922,5.61
"460","0.99",1,5.972,5.86
"461","0.37",1,5.083,1.415
"462","0.6",1,5.214,2.07
"463","0.75",1,5.325,2.625
"464","0.84",1,5.495,3.475
"465","0.9",1,5.606,4.03
"466","0.94",1,5.698,4.49
"467","0.96",1,5.871,5.355
"468","0.97",1,5.884,5.42
"469","0.98",1,5.921,5.605
"470","0.99",1,5.955,5.775
"471","0.37",0,5.112,1.56
"472","0.6",1,5.207,2.035
"473","0.75",1,5.336,2.68
"474","0.84",1,5.498,3.49
"475","0.9",1,5.671,4.355
"476","0.94",1,5.758,4.79
"477","0.96",1,5.822,5.11
"478","0.97",1,5.895,5.475
"479","0.98",1,5.919,5.595
"480","0.99",1,5.96,5.8
"481","0.37",1,5.095,1.475
"482","0.6",1,5.188,1.94
"483","0.75",1,5.314,2.57
"484","0.84",1,5.475,3.375
"485","0.9",1,5.657,4.285
"486","0.94",1,5.725,4.625
"487","0.96",1,5.817,5.085
"488","0.97",1,5.897,5.485
"489","0.98",1,5.934,5.67
"490","0.99",1,5.947,5.735
"491","0.37",1,5.096,1.48
"492","0.6",1,5.207,2.035
"493","0.75",1,5.319,2.595
"494","0.84",1,5.449,3.245
"495","0.9",1,5.639,4.195
"496","0.94",1,5.742,4.71
"497","0.96",1,5.872,5.36
"498","0.97",1,5.862,5.31
"499","0.98",1,5.921,5.605
"500","0.99",1,5.944,5.72
"501","0.37",0,5.078,1.39
"502","0.6",1,5.185,1.925
"503","0.75",1,5.311,2.555
"504","0.84",1,5.48,3.4
"505","0.9",1,5.633,4.165
"506","0.94",1,5.75,4.75
"507","0.96",1,5.855,5.275
"508","0.97",1,5.889,5.445
"509","0.98",1,5.913,5.565
"510","0.99",1,5.943,5.715
"511","0.37",1,5.079,1.395
"512","0.6",1,5.201,2.005
"513","0.75",1,5.33,2.65
"514","0.84",1,5.46,3.3
"515","0.9",1,5.607,4.035
"516","0.94",1,5.787,4.935
"517","0.96",1,5.836,5.18
"518","0.97",1,5.909,5.545
"519","0.98",1,5.904,5.52
"520","0.99",1,5.958,5.79
"521","0.37",1,5.097,1.485
"522","0.6",1,5.22,2.1
"523","0.75",1,5.346,2.73
"524","0.84",1,5.495,3.475
"525","0.9",1,5.594,3.97
"526","0.94",1,5.725,4.625
"527","0.96",1,5.834,5.17
"528","0.97",1,5.883,5.415
"529","0.98",1,5.937,5.685
"530","0.99",1,5.928,5.64
"531","0.37",1,5.093,1.465
"532","0.6",1,5.196,1.98
"533","0.75",1,5.339,2.695
"534","0.84",1,5.45,3.25
"535","0.9",1,5.634,4.17
"536","0.94",1,5.761,4.805
"537","0.96",1,5.836,5.18
"538","0.97",1,5.876,5.38
"539","0.98",1,5.911,5.555
"540","0.99",1,5.935,5.675
"541","0.37",1,5.102,1.51
"542","0.6",1,5.197,1.985
"543","0.75",1,5.346,2.73
"544","0.84",1,5.486,3.43
"545","0.9",1,5.587,3.935
"546","0.94",1,5.726,4.63
"547","0.96",1,5.818,5.09
"548","0.97",1,5.889,5.445
"549","0.98",1,5.954,5.77
"550","0.99",1,5.936,5.68
"551","0.37",1,5.08,1.4
"552","0.6",1,5.189,1.945
"553","0.75",1,5.305,2.525
"554","0.84",1,5.443,3.215
"555","0.9",1,5.6,4
"556","0.94",1,5.704,4.52
"557","0.96",1,5.769,4.845
"558","0.97",1,5.85,5.25
"559","0.98",1,5.898,5.49
"560","0.99",1,5.952,5.76
"561","0.37",0,5.091,1.455
"562","0.6",1,5.21,2.05
"563","0.75",1,5.331,2.655
"564","0.84",1,5.511,3.555
"565","0.9",1,5.617,4.085
"566","0.94",1,5.742,4.71
"567","0.96",1,5.816,5.08
"568","0.97",1,5.859,5.295
"569","0.98",1,5.939,5.695
"570","0.99",1,5.961,5.805
"571","0.37",0,5.092,1.46
"572","0.6",0,5.195,1.975
"573","0.75",1,5.333,2.665
"574","0.84",1,5.48,3.4
"575","0.9",1,5.614,4.07
"576","0.94",1,5.7,4.5
"577","0.96",1,5.816,5.08
"578","0.97",1,5.872,5.36
"579","0.98",1,5.934,5.67
"580","0.99",1,5.937,5.685
"581","0.37",1,5.091,1.455
"582","0.6",1,5.2,2
"583","0.75",1,5.329,2.645
"584","0.84",1,5.485,3.425
"585","0.9",1,5.634,4.17
"586","0.94",1,5.758,4.79
"587","0.96",1,5.833,5.165
"588","0.97",1,5.905,5.525
"589","0.98",1,5.898,5.49
"590","0.99",1,5.945,5.725
"591","0.37",0,5.096,1.48
"592","0.6",1,5.201,2.005
"593","0.75",1,5.329,2.645
"594","0.84",1,5.499,3.495
"595","0.9",1,5.595,3.975
"596","0.94",1,5.77,4.85
"597","0.96",1,5.832,5.16
"598","0.97",1,5.902,5.51
"599","0.98",1,5.92,5.6
"600","0.99",1,5.981,5.905
"601","0.37",1,5.09,1.45
"602","0.6",1,5.204,2.02
"603","0.75",1,5.306,2.53
"604","0.84",1,5.515,3.575
"605","0.9",1,5.614,4.07
"606","0.94",1,5.744,4.72
"607","0.96",1,5.84,5.2
"608","0.97",1,5.913,5.565
"609","0.98",1,5.939,5.695
"610","0.99",1,5.925,5.625
"611","0.37",0,5.092,1.46
"612","0.6",1,5.196,1.98
"613","0.75",1,5.358,2.79
"614","0.84",1,5.504,3.52
"615","0.9",1,5.631,4.155
"616","0.94",1,5.75,4.75
"617","0.96",1,5.798,4.99
"618","0.97",1,5.881,5.405
"619","0.98",1,5.94,5.7
"620","0.99",1,5.943,5.715
"621","0.37",1,5.088,1.44
"622","0.6",1,5.187,1.935
"623","0.75",1,5.305,2.525
"624","0.84",1,5.472,3.36
"625","0.9",1,5.63,4.15
"626","0.94",1,5.708,4.54
"627","0.96",1,5.848,5.24
"628","0.97",1,5.898,5.49
"629","0.98",1,5.889,5.445
"630","0.99",1,5.943,5.715
"631","0.37",1,5.102,1.51
"632","0.6",1,5.223,2.115
"633","0.75",1,5.344,2.72
"634","0.84",1,5.488,3.44
"635","0.9",1,5.673,4.365
"636","0.94",1,5.703,4.515
"637","0.96",1,5.815,5.075
"638","0.97",1,5.899,5.495
"639","0.98",1,5.921,5.605
"640","0.99",1,5.963,5.815
"641","0.37",1,5.102,1.51
"642","0.6",1,5.207,2.035
"643","0.75",1,5.303,2.515
"644","0.84",1,5.456,3.28
"645","0.9",1,5.63,4.15
"646","0.94",1,5.741,4.705
"647","0.96",1,5.811,5.055
"648","0.97",1,5.88,5.4
"649","0.98",1,5.94,5.7
"650","0.99",1,5.918,5.59
"651","0.37",1,5.104,1.52
"652","0.6",1,5.2,2
"653","0.75",1,5.336,2.68
"654","0.84",1,5.498,3.49
"655","0.9",1,5.619,4.095
"656","0.94",1,5.688,4.44
"657","0.96",1,5.831,5.155
"658","0.97",1,5.9,5.5
"659","0.98",1,5.934,5.67
"660","0.99",1,5.949,5.745
"661","0.37",1,5.097,1.485
"662","0.6",1,5.199,1.995
"663","0.75",1,5.352,2.76
"664","0.84",1,5.44,3.2
"665","0.9",1,5.623,4.115
"666","0.94",1,5.732,4.66
"667","0.96",1,5.867,5.335
"668","0.97",1,5.859,5.295
"669","0.98",1,5.933,5.665
"670","0.99",1,5.939,5.695
"671","0.37",0,5.093,1.465
"672","0.6",0,5.218,2.09
"673","0.75",1,5.306,2.53
"674","0.84",1,5.473,3.365
"675","0.9",1,5.635,4.175
"676","0.94",1,5.797,4.985
"677","0.96",1,5.824,5.12
"678","0.97",1,5.903,5.515
"679","0.98",1,5.922,5.61
"680","0.99",1,5.958,5.79
"681","0.37",1,5.093,1.465
"682","0.6",1,5.187,1.935
"683","0.75",1,5.303,2.515
"684","0.84",1,5.491,3.455
"685","0.9",1,5.602,4.01
"686","0.94",1,5.767,4.835
"687","0.96",1,5.824,5.12
"688","0.97",1,5.875,5.375
"689","0.98",1,5.923,5.615
"690","0.99",1,5.972,5.86
"691","0.37",1,5.093,1.465
"692","0.6",1,5.188,1.94
"693","0.75",1,5.328,2.64
"694","0.84",1,5.49,3.45
"695","0.9",1,5.666,4.33
"696","0.94",1,5.723,4.615
"697","0.96",1,5.818,5.09
"698","0.97",1,5.869,5.345
"699","0.98",1,5.949,5.745
"700","0.99",1,5.928,5.64
"701","0.37",1,5.083,1.415
"702","0.6",1,5.2,2
"703","0.75",1,5.322,2.61
"704","0.84",1,5.467,3.335
"705","0.9",1,5.636,4.18
"706","0.94",1,5.736,4.68
"707","0.96",1,5.791,4.955
"708","0.97",1,5.901,5.505
"709","0.98",1,5.89,5.45
"710","0.99",1,5.972,5.86
"711","0.37",0,5.081,1.405
"712","0.6",0,5.192,1.96
"713","0.75",1,5.339,2.695
"714","0.84",1,5.479,3.395
"715","0.9",1,5.616,4.08
"716","0.94",1,5.722,4.61
"717","0.96",1,5.855,5.275
"718","0.97",1,5.879,5.395
"719","0.98",1,5.919,5.595
"720","0.99",1,5.959,5.795
"721","0.37",1,5.097,1.485
"722","0.6",1,5.175,1.875
"723","0.75",1,5.329,2.645
"724","0.84",1,5.485,3.425
"725","0.9",1,5.619,4.095
"726","0.94",1,5.744,4.72
"727","0.96",1,5.825,5.125
"728","0.97",1,5.873,5.365
"729","0.98",1,5.897,5.485
"730","0.99",1,5.958,5.79
"731","0.37",1,5.095,1.475
"732","0.6",1,5.205,2.025
"733","0.75",1,5.305,2.525
"734","0.84",1,5.497,3.485
"735","0.9",1,5.637,4.185
"736","0.94",1,5.752,4.76
"737","0.96",1,5.818,5.09
"738","0.97",1,5.9,5.5
"739","0.98",1,5.935,5.675
"740","0.99",1,5.957,5.785
"741","0.37",0,5.086,1.43
"742","0.6",1,5.22,2.1
"743","0.75",1,5.289,2.445
"744","0.84",1,5.495,3.475
"745","0.9",1,5.626,4.13
"746","0.94",1,5.719,4.595
"747","0.96",1,5.812,5.06
"748","0.97",1,5.897,5.485
"749","0.98",1,5.919,5.595
"750","0.99",1,5.955,5.775
"751","0.37",1,5.101,1.505
"752","0.6",1,5.197,1.985
"753","0.75",1,5.331,2.655
"754","0.84",1,5.437,3.185
"755","0.9",1,5.623,4.115
"756","0.94",1,5.732,4.66
"757","0.96",1,5.845,5.225
"758","0.97",1,5.885,5.425
"759","0.98",1,5.908,5.54
"760","0.99",1,5.943,5.715
"761","0.37",1,5.088,1.44
"762","0.6",1,5.19,1.95
"763","0.75",1,5.332,2.66
"764","0.84",1,5.464,3.32
"765","0.9",1,5.609,4.045
"766","0.94",1,5.755,4.775
"767","0.96",1,5.824,5.12
"768","0.97",1,5.849,5.245
"769","0.98",1,5.942,5.71
"770","0.99",1,5.955,5.775
"771","0.37",1,5.086,1.43
"772","0.6",1,5.221,2.105
"773","0.75",1,5.326,2.63
"774","0.84",1,5.473,3.365
"775","0.9",1,5.627,4.135
"776","0.94",1,5.715,4.575
"777","0.96",1,5.801,5.005
"778","0.97",1,5.897,5.485
"779","0.98",1,5.91,5.55
"780","0.99",1,5.941,5.705
"781","0.37",0,5.081,1.405
"782","0.6",1,5.193,1.965
"783","0.75",1,5.318,2.59
"784","0.84",1,5.515,3.575
"785","0.9",1,5.612,4.06
"786","0.94",1,5.701,4.505
"787","0.96",1,5.84,5.2
"788","0.97",1,5.877,5.385
"789","0.98",1,5.934,5.67
"790","0.99",1,5.943,5.715
"791","0.37",1,5.11,1.55
"792","0.6",1,5.189,1.945
"793","0.75",1,5.35,2.75
"794","0.84",1,5.467,3.335
"795","0.9",1,5.6,4
"796","0.94",1,5.735,4.675
"797","0.96",1,5.811,5.055
"798","0.97",1,5.857,5.285
"799","0.98",1,5.867,5.335
"800","0.99",1,5.954,5.77
"801","0.37",1,5.107,1.535
"802","0.6",1,5.198,1.99
"803","0.75",1,5.324,2.62
"804","0.84",1,5.48,3.4
"805","0.9",1,5.623,4.115
"806","0.94",1,5.735,4.675
"807","0.96",1,5.805,5.025
"808","0.97",1,5.884,5.42
"809","0.98",1,5.919,5.595
"810","0.99",1,5.94,5.7
"811","0.37",0,5.087,1.435
"812","0.6",1,5.203,2.015
"813","0.75",1,5.356,2.78
"814","0.84",1,5.454,3.27
"815","0.9",1,5.64,4.2
"816","0.94",1,5.745,4.725
"817","0.96",1,5.839,5.195
"818","0.97",1,5.88,5.4
"819","0.98",1,5.906,5.53
"820","0.99",1,5.954,5.77
